time_s,input_V,output_V
2.777000000000e-08,-1.000000000000e+00,-1.676851310187e-01
2.778000000000e-08,-1.000000000000e+00,-2.091550120332e-01
2.779000000000e-08,-1.000000000000e+00,-2.482934671393e-01
2.780000000000e-08,1.000000000000e+00,-2.678261184986e-01
2.781000000000e-08,1.000000000000e+00,-1.988579105125e-01
2.782000000000e-08,1.000000000000e+00,-1.299404351311e-01
2.783000000000e-08,1.000000000000e+00,-6.354468567345e-02
2.784000000000e-08,1.000000000000e+00,-1.979231949880e-03
2.785000000000e-08,1.000000000000e+00,5.364712433553e-02
2.786000000000e-08,1.000000000000e+00,1.035200319666e-01
2.787000000000e-08,1.000000000000e+00,1.486777621745e-01
2.788000000000e-08,1.000000000000e+00,1.904316472154e-01
2.789000000000e-08,1.000000000000e+00,2.299057391634e-01
2.790000000000e-08,-1.000000000000e+00,2.498021862784e-01
2.791000000000e-08,-1.000000000000e+00,1.812117517526e-01
2.792000000000e-08,-1.000000000000e+00,1.126810043899e-01
2.793000000000e-08,-1.000000000000e+00,4.668377941359e-02
2.794000000000e-08,-1.000000000000e+00,-1.446272000640e-02
2.795000000000e-08,-1.000000000000e+00,-6.963770193205e-02
2.796000000000e-08,-1.000000000000e+00,-1.190138691585e-01
2.797000000000e-08,-1.000000000000e+00,-1.636176419489e-01
2.798000000000e-08,-1.000000000000e+00,-2.047510900901e-01
2.799000000000e-08,-1.000000000000e+00,-2.435324415775e-01
2.800000000000e-08,-1.000000000000e+00,-2.806531837491e-01
2.801000000000e-08,-1.000000000000e+00,-3.163365067633e-01
2.802000000000e-08,-1.000000000000e+00,-3.504288014055e-01
2.803000000000e-08,-1.000000000000e+00,-3.825496656411e-01
2.804000000000e-08,-1.000000000000e+00,-4.122442532748e-01
2.805000000000e-08,-1.000000000000e+00,-4.391062200292e-01
2.806000000000e-08,-1.000000000000e+00,-4.628594609358e-01
2.807000000000e-08,-1.000000000000e+00,-4.833990878558e-01
2.808000000000e-08,-1.000000000000e+00,-5.007978429368e-01
2.809000000000e-08,-1.000000000000e+00,-5.152860127552e-01
2.810000000000e-08,-1.000000000000e+00,-5.272131380898e-01
2.811000000000e-08,-1.000000000000e+00,-5.369995926420e-01
2.812000000000e-08,-1.000000000000e+00,-5.450857025066e-01
2.813000000000e-08,-1.000000000000e+00,-5.518853112868e-01
2.814000000000e-08,-1.000000000000e+00,-5.577493468930e-01
2.815000000000e-08,-1.000000000000e+00,-5.629430026036e-01
2.816000000000e-08,-1.000000000000e+00,-5.676378335480e-01
2.817000000000e-08,-1.000000000000e+00,-5.719177637757e-01
2.818000000000e-08,-1.000000000000e+00,-5.757960845660e-01
2.819000000000e-08,-1.000000000000e+00,-5.792392885822e-01
2.820000000000e-08,1.000000000000e+00,-5.642016621943e-01
2.821000000000e-08,1.000000000000e+00,-4.615011811839e-01
2.822000000000e-08,1.000000000000e+00,-3.598133992879e-01
2.823000000000e-08,1.000000000000e+00,-2.620036740302e-01
2.824000000000e-08,1.000000000000e+00,-1.708938645876e-01
2.825000000000e-08,1.000000000000e+00,-8.809556037102e-02
2.826000000000e-08,1.000000000000e+00,-1.382197293789e-02
2.827000000000e-08,1.000000000000e+00,5.272553773133e-02
2.828000000000e-08,1.000000000000e+00,1.127987292427e-01
2.829000000000e-08,1.000000000000e+00,1.676344084832e-01
2.830000000000e-08,1.000000000000e+00,2.181818259113e-01
2.831000000000e-08,1.000000000000e+00,2.650175266814e-01
2.832000000000e-08,1.000000000000e+00,3.083869132668e-01
2.833000000000e-08,1.000000000000e+00,3.483053570872e-01
2.834000000000e-08,1.000000000000e+00,3.846691649620e-01
2.835000000000e-08,1.000000000000e+00,4.173494145890e-01
2.836000000000e-08,1.000000000000e+00,4.462593201475e-01
2.837000000000e-08,1.000000000000e+00,4.713955776372e-01
2.838000000000e-08,1.000000000000e+00,4.928576838705e-01
2.839000000000e-08,1.000000000000e+00,5.108495034345e-01
2.840000000000e-08,-1.000000000000e+00,5.076753123447e-01
2.841000000000e-08,-1.000000000000e+00,4.145686474382e-01
2.842000000000e-08,-1.000000000000e+00,3.206378223906e-01
2.843000000000e-08,-1.000000000000e+00,2.291547565427e-01
2.844000000000e-08,-1.000000000000e+00,1.432882085865e-01
2.845000000000e-08,-1.000000000000e+00,6.491658233618e-02
2.846000000000e-08,-1.000000000000e+00,-5.566608531383e-03
2.847000000000e-08,-1.000000000000e+00,-6.885981083746e-02
2.848000000000e-08,-1.000000000000e+00,-1.261783598297e-01
2.849000000000e-08,-1.000000000000e+00,-1.787641159225e-01
2.850000000000e-08,-1.000000000000e+00,-2.275889082956e-01
2.851000000000e-08,-1.000000000000e+00,-2.732476892996e-01
2.852000000000e-08,-1.000000000000e+00,-3.159836224493e-01
2.853000000000e-08,-1.000000000000e+00,-3.557796509267e-01
2.854000000000e-08,-1.000000000000e+00,-3.924672337238e-01
2.855000000000e-08,-1.000000000000e+00,-4.258244652277e-01
2.856000000000e-08,-1.000000000000e+00,-4.556525677105e-01
2.857000000000e-08,-1.000000000000e+00,-4.818290522189e-01
2.858000000000e-08,-1.000000000000e+00,-5.043393067073e-01
2.859000000000e-08,-1.000000000000e+00,-5.232889195316e-01
2.860000000000e-08,-1.000000000000e+00,-5.388990168415e-01
2.861000000000e-08,-1.000000000000e+00,-5.514873704820e-01
2.862000000000e-08,-1.000000000000e+00,-5.614390424991e-01
2.863000000000e-08,-1.000000000000e+00,-5.691713602749e-01
2.864000000000e-08,-1.000000000000e+00,-5.750985088934e-01
2.865000000000e-08,-1.000000000000e+00,-5.796006818810e-01
2.866000000000e-08,-1.000000000000e+00,-5.830015696959e-01
2.867000000000e-08,-1.000000000000e+00,-5.855562578795e-01
2.868000000000e-08,-1.000000000000e+00,-5.874497372167e-01
2.869000000000e-08,-1.000000000000e+00,-5.888045648476e-01
2.870000000000e-08,-1.000000000000e+00,-5.896950254538e-01
2.871000000000e-08,-1.000000000000e+00,-5.901645563172e-01
2.872000000000e-08,-1.000000000000e+00,-5.902432182888e-01
2.873000000000e-08,-1.000000000000e+00,-5.899625131699e-01
2.874000000000e-08,-1.000000000000e+00,-5.893657008796e-01
2.875000000000e-08,-1.000000000000e+00,-5.885127686214e-01
2.876000000000e-08,-1.000000000000e+00,-5.874801717363e-01
2.877000000000e-08,-1.000000000000e+00,-5.863562602569e-01
2.878000000000e-08,-1.000000000000e+00,-5.852338345437e-01
2.879000000000e-08,-1.000000000000e+00,-5.842015006031e-01
2.880000000000e-08,-1.000000000000e+00,-5.833354344231e-01
2.881000000000e-08,-1.000000000000e+00,-5.826928692103e-01
2.882000000000e-08,-1.000000000000e+00,-5.823081702284e-01
2.883000000000e-08,-1.000000000000e+00,-5.821918498228e-01
2.884000000000e-08,-1.000000000000e+00,-5.823323862140e-01
2.885000000000e-08,-1.000000000000e+00,-5.827003131248e-01
2.886000000000e-08,-1.000000000000e+00,-5.832537881607e-01
2.887000000000e-08,-1.000000000000e+00,-5.839447436233e-01
2.888000000000e-08,-1.000000000000e+00,-5.847247658457e-01
2.889000000000e-08,-1.000000000000e+00,-5.855500094069e-01
2.890000000000e-08,1.000000000000e+00,-5.683931957006e-01
2.891000000000e-08,1.000000000000e+00,-4.640972916771e-01
2.892000000000e-08,1.000000000000e+00,-3.613509124674e-01
2.893000000000e-08,1.000000000000e+00,-2.630080380517e-01
2.894000000000e-08,1.000000000000e+00,-1.718491441704e-01
2.895000000000e-08,1.000000000000e+00,-8.941554655603e-02
2.896000000000e-08,1.000000000000e+00,-1.582784131973e-02
2.897000000000e-08,1.000000000000e+00,4.981747938204e-02
2.898000000000e-08,1.000000000000e+00,1.088778075872e-01
2.899000000000e-08,1.000000000000e+00,1.626855008328e-01
2.900000000000e-08,1.000000000000e+00,2.122666899358e-01
2.901000000000e-08,1.000000000000e+00,2.582508485760e-01
2.902000000000e-08,1.000000000000e+00,3.009107658184e-01
2.903000000000e-08,1.000000000000e+00,3.402655323071e-01
2.904000000000e-08,1.000000000000e+00,3.761961327387e-01
2.905000000000e-08,1.000000000000e+00,4.085456391850e-01
2.906000000000e-08,1.000000000000e+00,4.371935384538e-01
2.907000000000e-08,1.000000000000e+00,4.621035907346e-01
2.908000000000e-08,1.000000000000e+00,4.833483809465e-01
2.909000000000e-08,1.000000000000e+00,5.011143138343e-01
2.910000000000e-08,-1.000000000000e+00,4.976990970920e-01
2.911000000000e-08,-1.000000000000e+00,4.043401706462e-01
2.912000000000e-08,-1.000000000000e+00,3.101583177176e-01
2.913000000000e-08,-1.000000000000e+00,2.184436305508e-01
2.914000000000e-08,-1.000000000000e+00,1.323855000712e-01
2.915000000000e-08,-1.000000000000e+00,5.388233151959e-02
2.916000000000e-08,-1.000000000000e+00,-1.665550638878e-02
2.917000000000e-08,-1.000000000000e+00,-7.991442965067e-02
2.918000000000e-08,-1.000000000000e+00,-1.371033140536e-01
2.919000000000e-08,-1.000000000000e+00,-1.894630110386e-01
2.920000000000e-08,-1.000000000000e+00,-2.379689849142e-01
2.921000000000e-08,-1.000000000000e+00,-2.832232298061e-01
2.922000000000e-08,-1.000000000000e+00,-3.254779644247e-01
2.923000000000e-08,-1.000000000000e+00,-3.647259017827e-01
2.924000000000e-08,-1.000000000000e+00,-4.008079713955e-01
2.925000000000e-08,-1.000000000000e+00,-4.335108203877e-01
2.926000000000e-08,-1.000000000000e+00,-4.626431092490e-01
2.927000000000e-08,-1.000000000000e+00,-4.880888488741e-01
2.928000000000e-08,-1.000000000000e+00,-5.098394330911e-01
2.929000000000e-08,-1.000000000000e+00,-5.280065394370e-01
2.930000000000e-08,1.000000000000e+00,-5.248265435731e-01
2.931000000000e-08,1.000000000000e+00,-4.314938698573e-01
2.932000000000e-08,1.000000000000e+00,-3.371069419003e-01
2.933000000000e-08,1.000000000000e+00,-2.449538134151e-01
2.934000000000e-08,1.000000000000e+00,-1.582394765067e-01
2.935000000000e-08,1.000000000000e+00,-7.889118519873e-02
2.936000000000e-08,1.000000000000e+00,-7.356103993244e-03
2.937000000000e-08,1.000000000000e+00,5.701282515799e-02
2.938000000000e-08,1.000000000000e+00,1.153873064268e-01
2.939000000000e-08,1.000000000000e+00,1.689767920684e-01
2.940000000000e-08,1.000000000000e+00,2.187332597991e-01
2.941000000000e-08,1.000000000000e+00,2.652437874755e-01
2.942000000000e-08,1.000000000000e+00,3.087536008564e-01
2.943000000000e-08,1.000000000000e+00,3.492547239942e-01
2.944000000000e-08,1.000000000000e+00,3.865915238493e-01
2.945000000000e-08,1.000000000000e+00,4.205558976066e-01
2.946000000000e-08,1.000000000000e+00,4.509614853768e-01
2.947000000000e-08,1.000000000000e+00,4.776954219069e-01
2.948000000000e-08,1.000000000000e+00,5.007494258197e-01
2.949000000000e-08,1.000000000000e+00,5.202324200557e-01
2.950000000000e-08,1.000000000000e+00,5.363667374302e-01
2.951000000000e-08,1.000000000000e+00,5.494703869109e-01
2.952000000000e-08,1.000000000000e+00,5.599288632716e-01
2.953000000000e-08,1.000000000000e+00,5.681610541333e-01
2.954000000000e-08,1.000000000000e+00,5.745843664671e-01
2.955000000000e-08,1.000000000000e+00,5.795839401551e-01
2.956000000000e-08,1.000000000000e+00,5.834897445228e-01
2.957000000000e-08,1.000000000000e+00,5.865637217097e-01
2.958000000000e-08,1.000000000000e+00,5.889973224354e-01
2.959000000000e-08,1.000000000000e+00,5.909181389923e-01
2.960000000000e-08,-1.000000000000e+00,5.744116519859e-01
2.961000000000e-08,-1.000000000000e+00,4.703897740440e-01
2.962000000000e-08,-1.000000000000e+00,3.675830439957e-01
2.963000000000e-08,-1.000000000000e+00,2.688761359813e-01
2.964000000000e-08,-1.000000000000e+00,1.770815292282e-01
2.965000000000e-08,-1.000000000000e+00,9.378178751380e-02
2.966000000000e-08,-1.000000000000e+00,1.915094097880e-02
2.967000000000e-08,-1.000000000000e+00,-4.765048038828e-02
2.968000000000e-08,-1.000000000000e+00,-1.079102155555e-01
2.969000000000e-08,-1.000000000000e+00,-1.628922611002e-01
2.970000000000e-08,-1.000000000000e+00,-2.135629358034e-01
2.971000000000e-08,-1.000000000000e+00,-2.605066612981e-01
2.972000000000e-08,-1.000000000000e+00,-3.039700687800e-01
2.973000000000e-08,-1.000000000000e+00,-3.439664814314e-01
2.974000000000e-08,-1.000000000000e+00,-3.803902930816e-01
2.975000000000e-08,-1.000000000000e+00,-4.131135969464e-01
2.976000000000e-08,-1.000000000000e+00,-4.420552742724e-01
2.977000000000e-08,-1.000000000000e+00,-4.672227893609e-01
2.978000000000e-08,-1.000000000000e+00,-4.887307249195e-01
2.979000000000e-08,-1.000000000000e+00,-5.068005737648e-01
2.980000000000e-08,1.000000000000e+00,-5.037543927976e-01
2.981000000000e-08,1.000000000000e+00,-4.108410838689e-01
2.982000000000e-08,1.000000000000e+00,-3.171795815726e-01
2.983000000000e-08,1.000000000000e+00,-2.260459352976e-01
2.984000000000e-08,1.000000000000e+00,-1.406055996116e-01
2.985000000000e-08,1.000000000000e+00,-6.272618551624e-02
2.986000000000e-08,1.000000000000e+00,7.216286901113e-03
2.987000000000e-08,1.000000000000e+00,6.994298298573e-02
2.988000000000e-08,1.000000000000e+00,1.266952445311e-01
2.989000000000e-08,1.000000000000e+00,1.787420868523e-01
2.990000000000e-08,-1.000000000000e+00,2.090900573336e-01
2.991000000000e-08,-1.000000000000e+00,1.492263575307e-01
2.992000000000e-08,-1.000000000000e+00,8.811758493597e-02
2.993000000000e-08,-1.000000000000e+00,2.862104807307e-02
2.994000000000e-08,-1.000000000000e+00,-2.664394111190e-02
2.995000000000e-08,-1.000000000000e+00,-7.636127574039e-02
2.996000000000e-08,-1.000000000000e+00,-1.206204026573e-01
2.997000000000e-08,-1.000000000000e+00,-1.604638884190e-01
2.998000000000e-08,-1.000000000000e+00,-1.972833511678e-01
2.999000000000e-08,-1.000000000000e+00,-2.323265475224e-01
3.000000000000e-08,1.000000000000e+00,-2.484283147739e-01
3.001000000000e-08,1.000000000000e+00,-1.767903571983e-01
3.002000000000e-08,1.000000000000e+00,-1.060255715792e-01
3.003000000000e-08,1.000000000000e+00,-3.861685118085e-02
3.004000000000e-08,1.000000000000e+00,2.316882195155e-02
3.005000000000e-08,1.000000000000e+00,7.831275318116e-02
3.006000000000e-08,1.000000000000e+00,1.271272671155e-01
3.007000000000e-08,1.000000000000e+00,1.707977598536e-01
3.008000000000e-08,1.000000000000e+00,2.107858646805e-01
3.009000000000e-08,1.000000000000e+00,2.483534180958e-01
3.010000000000e-08,1.000000000000e+00,2.843073005909e-01
3.011000000000e-08,1.000000000000e+00,3.189510122256e-01
3.012000000000e-08,1.000000000000e+00,3.521748403953e-01
3.013000000000e-08,1.000000000000e+00,3.836093850792e-01
3.014000000000e-08,1.000000000000e+00,4.127849855021e-01
3.015000000000e-08,1.000000000000e+00,4.392637007054e-01
3.016000000000e-08,1.000000000000e+00,4.627304101618e-01
3.017000000000e-08,1.000000000000e+00,4.830420771354e-01
3.018000000000e-08,1.000000000000e+00,5.002403605151e-01
3.019000000000e-08,1.000000000000e+00,5.145351131946e-01
3.020000000000e-08,1.000000000000e+00,5.262670195840e-01
3.021000000000e-08,1.000000000000e+00,5.358578153912e-01
3.022000000000e-08,1.000000000000e+00,5.437564206303e-01
3.023000000000e-08,1.000000000000e+00,5.503886920648e-01
3.024000000000e-08,1.000000000000e+00,5.561171491186e-01
3.025000000000e-08,1.000000000000e+00,5.612149583437e-01
3.026000000000e-08,1.000000000000e+00,5.658559406005e-01
3.027000000000e-08,1.000000000000e+00,5.701198104296e-01
3.028000000000e-08,1.000000000000e+00,5.740096985652e-01
3.029000000000e-08,1.000000000000e+00,5.774775694915e-01
3.030000000000e-08,-1.000000000000e+00,5.624610862687e-01
3.031000000000e-08,-1.000000000000e+00,4.597620368759e-01
3.032000000000e-08,-1.000000000000e+00,3.580425939958e-01
3.033000000000e-08,-1.000000000000e+00,2.601594098086e-01
3.034000000000e-08,-1.000000000000e+00,1.689314533237e-01
3.035000000000e-08,-1.000000000000e+00,8.597355506366e-02
3.036000000000e-08,-1.000000000000e+00,1.150782653624e-02
3.037000000000e-08,-1.000000000000e+00,-5.525093393595e-02
3.038000000000e-08,-1.000000000000e+00,-1.155380644614e-01
3.039000000000e-08,-1.000000000000e+00,-1.705727234876e-01
3.040000000000e-08,1.000000000000e+00,-2.032955041917e-01
3.041000000000e-08,1.000000000000e+00,-1.451365664990e-01
3.042000000000e-08,1.000000000000e+00,-8.503339104944e-02
3.043000000000e-08,1.000000000000e+00,-2.585325553898e-02
3.044000000000e-08,1.000000000000e+00,2.973255246777e-02
3.045000000000e-08,1.000000000000e+00,8.031836237254e-02
3.046000000000e-08,1.000000000000e+00,1.258763738537e-01
3.047000000000e-08,1.000000000000e+00,1.673172416533e-01
3.048000000000e-08,1.000000000000e+00,2.058996880665e-01
3.049000000000e-08,1.000000000000e+00,2.427497803786e-01
3.050000000000e-08,1.000000000000e+00,2.785924893785e-01
3.051000000000e-08,1.000000000000e+00,3.136848713226e-01
3.052000000000e-08,1.000000000000e+00,3.478864567992e-01
3.053000000000e-08,1.000000000000e+00,3.807949623172e-01
3.054000000000e-08,1.000000000000e+00,4.118923863874e-01
3.055000000000e-08,1.000000000000e+00,4.406695743330e-01
3.056000000000e-08,1.000000000000e+00,4.667161168168e-01
3.057000000000e-08,1.000000000000e+00,4.897739222749e-01
3.058000000000e-08,1.000000000000e+00,5.097582057788e-01
3.059000000000e-08,1.000000000000e+00,5.267515786578e-01
3.060000000000e-08,1.000000000000e+00,5.409775669682e-01
3.061000000000e-08,1.000000000000e+00,5.527603043272e-01
3.062000000000e-08,1.000000000000e+00,5.624774773693e-01
3.063000000000e-08,1.000000000000e+00,5.705135408095e-01
3.064000000000e-08,1.000000000000e+00,5.772194472576e-01
3.065000000000e-08,1.000000000000e+00,5.828835767678e-01
3.066000000000e-08,1.000000000000e+00,5.877164033081e-01
3.067000000000e-08,1.000000000000e+00,5.918490841695e-01
3.068000000000e-08,1.000000000000e+00,5.953440302636e-01
3.069000000000e-08,1.000000000000e+00,5.982139564232e-01
3.070000000000e-08,1.000000000000e+00,6.004451158698e-01
3.071000000000e-08,1.000000000000e+00,6.020204184330e-01
3.072000000000e-08,1.000000000000e+00,6.029388014591e-01
3.073000000000e-08,1.000000000000e+00,6.032283544889e-01
3.074000000000e-08,1.000000000000e+00,6.029520425240e-01
3.075000000000e-08,1.000000000000e+00,6.022061858217e-01
3.076000000000e-08,1.000000000000e+00,6.011129401854e-01
3.077000000000e-08,1.000000000000e+00,5.998087518570e-01
3.078000000000e-08,1.000000000000e+00,5.984310817076e-01
3.079000000000e-08,1.000000000000e+00,5.971056210025e-01
3.080000000000e-08,-1.000000000000e+00,5.779443349758e-01
3.081000000000e-08,-1.000000000000e+00,4.718903464246e-01
3.082000000000e-08,-1.000000000000e+00,3.676901744733e-01
3.083000000000e-08,-1.000000000000e+00,2.682155220527e-01
3.084000000000e-08,-1.000000000000e+00,1.762306407781e-01
3.085000000000e-08,-1.000000000000e+00,9.323558832565e-02
3.086000000000e-08,-1.000000000000e+00,1.929464651499e-02
3.087000000000e-08,-1.000000000000e+00,-4.655750986513e-02
3.088000000000e-08,-1.000000000000e+00,-1.057376318033e-01
3.089000000000e-08,-1.000000000000e+00,-1.596293358608e-01
3.090000000000e-08,1.000000000000e+00,-1.913073543881e-01
3.091000000000e-08,1.000000000000e+00,-1.322982483635e-01
3.092000000000e-08,1.000000000000e+00,-7.159671028362e-02
3.093000000000e-08,1.000000000000e+00,-1.209170468093e-02
3.094000000000e-08,1.000000000000e+00,4.355199818913e-02
3.095000000000e-08,1.000000000000e+00,9.395421826907e-02
3.096000000000e-08,1.000000000000e+00,1.391222029794e-01
3.097000000000e-08,1.000000000000e+00,1.800030572156e-01
3.098000000000e-08,1.000000000000e+00,2.178874565020e-01
3.099000000000e-08,1.000000000000e+00,2.539257453145e-01
3.100000000000e-08,1.000000000000e+00,2.888589874935e-01
3.101000000000e-08,1.000000000000e+00,3.229538393068e-01
3.102000000000e-08,1.000000000000e+00,3.560760757493e-01
3.103000000000e-08,1.000000000000e+00,3.878300145078e-01
3.104000000000e-08,1.000000000000e+00,4.177080650176e-01
3.105000000000e-08,1.000000000000e+00,4.452178157269e-01
3.106000000000e-08,1.000000000000e+00,4.699730987914e-01
3.107000000000e-08,1.000000000000e+00,4.917472243799e-01
3.108000000000e-08,1.000000000000e+00,5.104922421308e-01
3.109000000000e-08,1.000000000000e+00,5.263302396557e-01
3.110000000000e-08,1.000000000000e+00,5.395234655256e-01
3.111000000000e-08,1.000000000000e+00,5.504305295516e-01
3.112000000000e-08,1.000000000000e+00,5.594562330326e-01
3.113000000000e-08,1.000000000000e+00,5.670024229769e-01
3.114000000000e-08,1.000000000000e+00,5.734263539469e-01
3.115000000000e-08,1.000000000000e+00,5.790113273037e-01
3.116000000000e-08,1.000000000000e+00,5.839520851440e-01
3.117000000000e-08,1.000000000000e+00,5.883549686181e-01
3.118000000000e-08,1.000000000000e+00,5.922506461561e-01
3.119000000000e-08,1.000000000000e+00,5.956156269405e-01
3.120000000000e-08,-1.000000000000e+00,5.804064974310e-01
3.121000000000e-08,-1.000000000000e+00,4.774371389691e-01
3.122000000000e-08,-1.000000000000e+00,3.753751161332e-01
3.123000000000e-08,-1.000000000000e+00,2.770769761204e-01
3.124000000000e-08,-1.000000000000e+00,1.853579926503e-01
3.125000000000e-08,-1.000000000000e+00,1.018279051626e-01
3.126000000000e-08,-1.000000000000e+00,2.670443395879e-02
3.127000000000e-08,-1.000000000000e+00,-4.079962405092e-02
3.128000000000e-08,-1.000000000000e+00,-1.019181290331e-01
3.129000000000e-08,-1.000000000000e+00,-1.578648647096e-01
3.130000000000e-08,1.000000000000e+00,-1.915713658530e-01
3.131000000000e-08,1.000000000000e+00,-1.344557638727e-01
3.132000000000e-08,1.000000000000e+00,-7.544157042613e-02
3.133000000000e-08,1.000000000000e+00,-1.738129760723e-02
3.134000000000e-08,1.000000000000e+00,3.706825701669e-02
3.135000000000e-08,1.000000000000e+00,8.651478068164e-02
3.136000000000e-08,1.000000000000e+00,1.309421448379e-01
3.137000000000e-08,1.000000000000e+00,1.712707644777e-01
3.138000000000e-08,1.000000000000e+00,2.087672840078e-01
3.139000000000e-08,1.000000000000e+00,2.445641553113e-01
3.140000000000e-08,1.000000000000e+00,2.793916282435e-01
3.141000000000e-08,1.000000000000e+00,3.135113944580e-01
3.142000000000e-08,1.000000000000e+00,3.467873776466e-01
3.143000000000e-08,1.000000000000e+00,3.788217192174e-01
3.144000000000e-08,1.000000000000e+00,4.091009849555e-01
3.145000000000e-08,1.000000000000e+00,4.371206725517e-01
3.146000000000e-08,1.000000000000e+00,4.624749087832e-01
3.147000000000e-08,1.000000000000e+00,4.849097210350e-01
3.148000000000e-08,1.000000000000e+00,5.043436813935e-01
3.149000000000e-08,1.000000000000e+00,5.208616647657e-01
3.150000000000e-08,-1.000000000000e+00,5.166966059009e-01
3.151000000000e-08,-1.000000000000e+00,4.230408248650e-01
3.152000000000e-08,-1.000000000000e+00,3.289740029974e-01
3.153000000000e-08,-1.000000000000e+00,2.377371570086e-01
3.154000000000e-08,-1.000000000000e+00,1.524555506178e-01
3.155000000000e-08,-1.000000000000e+00,7.494655821507e-02
3.156000000000e-08,-1.000000000000e+00,5.525446014975e-03
3.157000000000e-08,-1.000000000000e+00,-5.659704022105e-02
3.158000000000e-08,-1.000000000000e+00,-1.127320505624e-01
3.159000000000e-08,-1.000000000000e+00,-1.642134958645e-01
3.160000000000e-08,-1.000000000000e+00,-2.120931149474e-01
3.161000000000e-08,-1.000000000000e+00,-2.570269674979e-01
3.162000000000e-08,-1.000000000000e+00,-2.992964460441e-01
3.163000000000e-08,-1.000000000000e+00,-3.388987123309e-01
3.164000000000e-08,-1.000000000000e+00,-3.756571143763e-01
3.165000000000e-08,-1.000000000000e+00,-4.093232721731e-01
3.166000000000e-08,-1.000000000000e+00,-4.396590338590e-01
3.167000000000e-08,-1.000000000000e+00,-4.664957051598e-01
3.168000000000e-08,-1.000000000000e+00,-4.897714597274e-01
3.169000000000e-08,-1.000000000000e+00,-5.095485465150e-01
3.170000000000e-08,1.000000000000e+00,-5.080206228007e-01
3.171000000000e-08,1.000000000000e+00,-4.163475648212e-01
3.172000000000e-08,1.000000000000e+00,-3.236015643215e-01
3.173000000000e-08,1.000000000000e+00,-2.330518927592e-01
3.174000000000e-08,1.000000000000e+00,-1.478907166840e-01
3.175000000000e-08,1.000000000000e+00,-7.003670054154e-02
3.176000000000e-08,1.000000000000e+00,6.894538415677e-05
3.177000000000e-08,1.000000000000e+00,6.307782567862e-02
3.178000000000e-08,1.000000000000e+00,1.201655029713e-01
3.179000000000e-08,1.000000000000e+00,1.725447947128e-01
3.180000000000e-08,1.000000000000e+00,2.211703045262e-01
3.181000000000e-08,1.000000000000e+00,2.666304639294e-01
3.182000000000e-08,1.000000000000e+00,3.091699472258e-01
3.183000000000e-08,1.000000000000e+00,3.487777727941e-01
3.184000000000e-08,1.000000000000e+00,3.852925322092e-01
3.185000000000e-08,1.000000000000e+00,4.184975908862e-01
3.186000000000e-08,1.000000000000e+00,4.481956741814e-01
3.187000000000e-08,1.000000000000e+00,4.742613217204e-01
3.188000000000e-08,1.000000000000e+00,4.966729266634e-01
3.189000000000e-08,1.000000000000e+00,5.155264382425e-01
3.190000000000e-08,-1.000000000000e+00,5.130411597010e-01
3.191000000000e-08,-1.000000000000e+00,4.203947825060e-01
3.192000000000e-08,-1.000000000000e+00,3.266710239405e-01
3.193000000000e-08,-1.000000000000e+00,2.351466842948e-01
3.194000000000e-08,-1.000000000000e+00,1.490199251371e-01
3.195000000000e-08,-1.000000000000e+00,7.021599950258e-02
3.196000000000e-08,-1.000000000000e+00,-8.152703085287e-04
3.197000000000e-08,-1.000000000000e+00,-6.471430545089e-02
3.198000000000e-08,-1.000000000000e+00,-1.226432525037e-01
3.199000000000e-08,-1.000000000000e+00,-1.758003574319e-01
3.200000000000e-08,1.000000000000e+00,-2.071345634022e-01
3.201000000000e-08,1.000000000000e+00,-1.480910877375e-01
3.202000000000e-08,1.000000000000e+00,-8.761052012417e-02
3.203000000000e-08,1.000000000000e+00,-2.853882892657e-02
3.204000000000e-08,1.000000000000e+00,2.650374781700e-02
3.205000000000e-08,1.000000000000e+00,7.619080304819e-02
3.206000000000e-08,1.000000000000e+00,1.205949568197e-01
3.207000000000e-08,1.000000000000e+00,1.607378250297e-01
3.208000000000e-08,1.000000000000e+00,1.979876809817e-01
3.209000000000e-08,1.000000000000e+00,2.335675456346e-01
3.210000000000e-08,-1.000000000000e+00,2.502865038781e-01
3.211000000000e-08,-1.000000000000e+00,1.793194384769e-01
3.212000000000e-08,-1.000000000000e+00,1.092511311125e-01
3.213000000000e-08,-1.000000000000e+00,4.253492155145e-02
3.214000000000e-08,-1.000000000000e+00,-1.859306140750e-02
3.215000000000e-08,-1.000000000000e+00,-7.314572933316e-02
3.216000000000e-08,-1.000000000000e+00,-1.214667794204e-01
3.217000000000e-08,-1.000000000000e+00,-1.647713789252e-01
3.218000000000e-08,-1.000000000000e+00,-2.045477137006e-01
3.219000000000e-08,-1.000000000000e+00,-2.420792665663e-01
3.220000000000e-08,1.000000000000e+00,-2.601966020199e-01
3.221000000000e-08,1.000000000000e+00,-1.900794868810e-01
3.222000000000e-08,1.000000000000e+00,-1.203213326884e-01
3.223000000000e-08,1.000000000000e+00,-5.340314364195e-02
3.224000000000e-08,1.000000000000e+00,8.383749931346e-03
3.225000000000e-08,1.000000000000e+00,6.396819689220e-02
3.226000000000e-08,1.000000000000e+00,1.135860248683e-01
3.227000000000e-08,1.000000000000e+00,1.583304723911e-01
3.228000000000e-08,1.000000000000e+00,1.995660011785e-01
